"","long","lat","order","piece","id","group","OBJECTID","FACILITYID","STREETSEGI","SOURCEID","BIKELANELE","FACILITY","PROPOSEDCY","Shape_Leng","TRAVELDIRE","NOTES","BIKELANE_Y","PLANSREADY","GAP","GAP_NOTES","NEED_SYMBO","NEED_SYM_1","REPAINT_LI","YEAR_INSTA","link","YEAR"
"1",-77.0150304903615,38.9565906358253,1,"1","0","0.1","1","SEGID- 9854","0","15135550",0.00945537,"Existing Bike Lane",NA,15.2168459607592,NA,NA,"0","0",NA,NA,NA,NA,NA,"2008",NA,2008
"2",-77.0149468121745,38.9567111411014,2,"1","0","0.1","1","SEGID- 9854","0","15135550",0.00945537,"Existing Bike Lane",NA,15.2168459607592,NA,NA,"0","0",NA,NA,NA,NA,NA,"2008",NA,2008
"3",-77.0149468121745,38.9567111411014,1,"1","1","1.1","2","SEGID- 10198","10198","15135555",0.07675447,"Existing Bike Lane",NA,123.524975756623,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"4",-77.0148698870084,38.9567951980187,2,"1","1","1.1","2","SEGID- 10198","10198","15135555",0.07675447,"Existing Bike Lane",NA,123.524975756623,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"5",-77.0146604607042,38.9570767867727,3,"1","1","1.1","2","SEGID- 10198","10198","15135555",0.07675447,"Existing Bike Lane",NA,123.524975756623,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"6",-77.0143467160818,38.9574986376347,4,"1","1","1.1","2","SEGID- 10198","10198","15135555",0.07675447,"Existing Bike Lane",NA,123.524975756623,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"7",-77.0142206566185,38.957668125488,5,"1","1","1.1","2","SEGID- 10198","10198","15135555",0.07675447,"Existing Bike Lane",NA,123.524975756623,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"8",-77.0142206566185,38.957668125488,1,"1","2","2.1","3","SEGID- 9167","9167","15135560",0.05860958,"Existing Bike Lane",NA,94.3228948755073,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"9",-77.0136733074681,38.9584025172936,2,"1","2","2.1","3","SEGID- 9167","9167","15135560",0.05860958,"Existing Bike Lane",NA,94.3228948755073,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"10",-77.0136733074681,38.9584025172936,1,"1","3","3.1","4","SEGID- 12337","12337","15135565",0.02689091,"Existing Bike Lane",NA,43.2764706355922,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"11",-77.0136193949295,38.9584778506689,2,"1","3","3.1","4","SEGID- 12337","12337","15135565",0.02689091,"Existing Bike Lane",NA,43.2764706355922,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"12",-77.0134243888266,38.9587404550279,3,"1","3","3.1","4","SEGID- 12337","12337","15135565",0.02689091,"Existing Bike Lane",NA,43.2764706355922,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"13",-77.0123279728261,38.9602061025156,1,"1","4","4.1","5","SEGID- 10611","10611","15135580",0.17238453,"Existing Bike Lane",NA,277.425702030095,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"14",-77.0107151212823,38.9623648018351,2,"1","4","4.1","5","SEGID- 10611","10611","15135580",0.17238453,"Existing Bike Lane",NA,277.425702030095,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"15",-77.0107151212823,38.9623648018351,1,"1","5","5.1","6","SEGID- 5894","5894","15135595",0.02697727,"Shared Lane",NA,43.415777840727,NA,"COG 95, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"16",-77.0104631632844,38.9627028323672,2,"1","5","5.1","6","SEGID- 5894","5894","15135595",0.02697727,"Shared Lane",NA,43.415777840727,NA,"COG 95, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"17",-77.0104631632844,38.9627028323672,1,"1","6","6.1","7","SEGID- 11907","11907","15135600",0.16455645,"Shared Lane",NA,264.828699593446,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"18",-77.0089288575479,38.9647659484056,2,"1","6","6.1","7","SEGID- 11907","11907","15135600",0.16455645,"Shared Lane",NA,264.828699593446,NA,"COG 95, 1975 plan, public input","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"19",-77.0005816072942,38.8898154350259,1,"1","7","7.1","8","SEGID- 5906","5906","20040000",0.07791571,"Existing Bike Lane",NA,125.393452802124,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"20",-77.000580916583,38.8899233553798,2,"1","7","7.1","8","SEGID- 5906","5906","20040000",0.07791571,"Existing Bike Lane",NA,125.393452802124,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"21",-77.0005775775066,38.8903699005975,3,"1","7","7.1","8","SEGID- 5906","5906","20040000",0.07791571,"Existing Bike Lane",NA,125.393452802124,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"22",-77.0005780512066,38.8905061342593,4,"1","7","7.1","8","SEGID- 5906","5906","20040000",0.07791571,"Existing Bike Lane",NA,125.393452802124,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"23",-77.0005793105283,38.890863919891,5,"1","7","7.1","8","SEGID- 5906","5906","20040000",0.07791571,"Existing Bike Lane",NA,125.393452802124,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"24",-77.0005793107713,38.8908937376119,6,"1","7","7.1","8","SEGID- 5906","5906","20040000",0.07791571,"Existing Bike Lane",NA,125.393452802124,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"25",-77.000581155466,38.8909449952555,7,"1","7","7.1","8","SEGID- 5906","5906","20040000",0.07791571,"Existing Bike Lane",NA,125.393452802124,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"26",-77.000581155466,38.8909449952555,1,"1","8","8.1","9","SEGID- 6848","6848","20040010",0.07428582,"Existing Bike Lane",NA,119.551661260482,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"27",-77.0005805798085,38.891028142557,2,"1","8","8.1","9","SEGID- 6848","6848","20040010",0.07428582,"Existing Bike Lane",NA,119.551661260482,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"28",-77.0005744780327,38.8919437537136,3,"1","8","8.1","9","SEGID- 6848","6848","20040010",0.07428582,"Existing Bike Lane",NA,119.551661260482,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"29",-77.0005739023192,38.8920219463953,4,"1","8","8.1","9","SEGID- 6848","6848","20040010",0.07428582,"Existing Bike Lane",NA,119.551661260482,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2005",NA,2005
"30",-77.0005801789098,38.8842770824193,1,"1","9","9.1","10","SEGID- 10","10","30040040",0.07229049,"Existing Bike Lane",NA,116.340502193365,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"31",-77.0005806392996,38.8841991598835,2,"1","9","9.1","10","SEGID- 10","10","30040040",0.07229049,"Existing Bike Lane",NA,116.340502193365,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"32",-77.000580869462,38.8841562799674,3,"1","9","9.1","10","SEGID- 10","10","30040040",0.07229049,"Existing Bike Lane",NA,116.340502193365,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"33",-77.0005787914332,38.8837368495331,4,"1","9","9.1","10","SEGID- 10","10","30040040",0.07229049,"Existing Bike Lane",NA,116.340502193365,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"34",-77.0005789035481,38.8833511104238,5,"1","9","9.1","10","SEGID- 10","10","30040040",0.07229049,"Existing Bike Lane",NA,116.340502193365,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"35",-77.0005789033434,38.8833259770246,6,"1","9","9.1","10","SEGID- 10","10","30040040",0.07229049,"Existing Bike Lane",NA,116.340502193365,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"36",-77.0005791330638,38.8832290467806,7,"1","9","9.1","10","SEGID- 10","10","30040040",0.07229049,"Existing Bike Lane",NA,116.340502193365,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"37",-77.0005791330638,38.8832290467806,1,"1","10","10.1","11","SEGID- 769","769","30040050",0.03577264,"Existing Bike Lane",NA,57.5705804113017,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"38",-77.0005792475254,38.8831316661161,2,"1","10","10.1","11","SEGID- 769","769","30040050",0.03577264,"Existing Bike Lane",NA,57.5705804113017,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"39",-77.0005799364729,38.8828152915483,3,"1","10","10.1","11","SEGID- 769","769","30040050",0.03577264,"Existing Bike Lane",NA,57.5705804113017,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"40",-77.0005797058382,38.8827997971227,4,"1","10","10.1","11","SEGID- 769","769","30040050",0.03577264,"Existing Bike Lane",NA,57.5705804113017,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"41",-77.0005786678234,38.8827104339219,5,"1","10","10.1","11","SEGID- 769","769","30040050",0.03577264,"Existing Bike Lane",NA,57.5705804113017,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"42",-77.0005786678234,38.8827104339219,1,"1","11","11.1","12","SEGID- 1324","1324","30040055",0.09873575,"Existing Bike Lane",NA,158.900100864839,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"43",-77.0005785516318,38.8825952166416,2,"1","11","11.1","12","SEGID- 1324","1324","30040055",0.09873575,"Existing Bike Lane",NA,158.900100864839,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"44",-77.0005776683358,38.8816885133182,3,"1","11","11.1","12","SEGID- 1324","1324","30040055",0.09873575,"Existing Bike Lane",NA,158.900100864839,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"45",-77.0005773893928,38.8814007042802,4,"1","11","11.1","12","SEGID- 1324","1324","30040055",0.09873575,"Existing Bike Lane",NA,158.900100864839,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"46",-77.0005775043871,38.8813689947473,5,"1","11","11.1","12","SEGID- 1324","1324","30040055",0.09873575,"Existing Bike Lane",NA,158.900100864839,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"47",-77.0005778494113,38.8812790009301,6,"1","11","11.1","12","SEGID- 1324","1324","30040055",0.09873575,"Existing Bike Lane",NA,158.900100864839,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"48",-77.0005778494113,38.8812790009301,1,"1","12","12.1","13","SEGID- 4239","4239","30040070",0.05545793,"Existing Bike Lane",NA,89.2510571517253,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"49",-77.000578194491,38.8811959435718,2,"1","12","12.1","13","SEGID- 4239","4239","30040070",0.05545793,"Existing Bike Lane",NA,89.2510571517253,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"50",-77.000580840434,38.8806031013726,3,"1","12","12.1","13","SEGID- 4239","4239","30040070",0.05545793,"Existing Bike Lane",NA,89.2510571517253,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"51",-77.0005814163541,38.8805623834419,4,"1","12","12.1","13","SEGID- 4239","4239","30040070",0.05545793,"Existing Bike Lane",NA,89.2510571517253,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"52",-77.0005823376428,38.8804750020426,5,"1","12","12.1","13","SEGID- 4239","4239","30040070",0.05545793,"Existing Bike Lane",NA,89.2510571517253,"Out Bound","1975 plan","0",NA,NA,NA,NA,NA,NA,"1980",NA,1980
"53",-77.0005787589663,38.8797484752587,1,"1","13","13.1","14","SEGID- 3846","3846","30040085",0.03165948,"Existing Bike Lane",NA,50.9511093069668,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"54",-77.000579103766,38.879632086826,2,"1","13","13.1","14","SEGID- 3846","3846","30040085",0.03165948,"Existing Bike Lane",NA,50.9511093069668,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"55",-77.0005791036545,38.8796183940693,3,"1","13","13.1","14","SEGID- 3846","3846","30040085",0.03165948,"Existing Bike Lane",NA,50.9511093069668,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"56",-77.0005815218992,38.8793757079553,4,"1","13","13.1","14","SEGID- 3846","3846","30040085",0.03165948,"Existing Bike Lane",NA,50.9511093069668,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"57",-77.0005823279335,38.8792894976297,5,"1","13","13.1","14","SEGID- 3846","3846","30040085",0.03165948,"Existing Bike Lane",NA,50.9511093069668,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"58",-77.0005823279335,38.8792894976297,1,"1","14","14.1","15","SEGID- 2733","2733","30040090",0.06059633,"Existing Bike Lane",NA,97.5205300710864,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"59",-77.000582788528,38.8792407622204,2,"1","14","14.1","15","SEGID- 2733","2733","30040090",0.06059633,"Existing Bike Lane",NA,97.5205300710864,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"60",-77.0005831339593,38.8792024765475,3,"1","14","14.1","15","SEGID- 2733","2733","30040090",0.06059633,"Existing Bike Lane",NA,97.5205300710864,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"61",-77.0005838249242,38.8791385169516,4,"1","14","14.1","15","SEGID- 2733","2733","30040090",0.06059633,"Existing Bike Lane",NA,97.5205300710864,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"62",-77.0005834178749,38.878689962006,5,"1","14","14.1","15","SEGID- 2733","2733","30040090",0.06059633,"Existing Bike Lane",NA,97.5205300710864,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"63",-77.0005832434181,38.8784966688924,6,"1","14","14.1","15","SEGID- 2733","2733","30040090",0.06059633,"Existing Bike Lane",NA,97.5205300710864,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"64",-77.0005831274683,38.8784109990621,7,"1","14","14.1","15","SEGID- 2733","2733","30040090",0.06059633,"Existing Bike Lane",NA,97.5205300710864,NA,"1975 plan","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"65",-77.0005831274683,38.8784109990621,1,"1","15","15.1","16","SEGID- 2124","2124","30040100",0.06047802,"Existing Bike Lane",NA,97.3301238969501,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"66",-77.0005831267886,38.8783281218323,2,"1","15","15.1","16","SEGID- 2124","2124","30040100",0.06047802,"Existing Bike Lane",NA,97.3301238969501,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"67",-77.0005831266882,38.8783158704155,3,"1","15","15.1","16","SEGID- 2124","2124","30040100",0.06047802,"Existing Bike Lane",NA,97.3301238969501,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"68",-77.0005840430696,38.8776348357367,4,"1","15","15.1","16","SEGID- 2124","2124","30040100",0.06047802,"Existing Bike Lane",NA,97.3301238969501,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"69",-77.0005839277195,38.8776221338993,5,"1","15","15.1","16","SEGID- 2124","2124","30040100",0.06047802,"Existing Bike Lane",NA,97.3301238969501,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"70",-77.0005835812605,38.8775342119583,6,"1","15","15.1","16","SEGID- 2124","2124","30040100",0.06047802,"Existing Bike Lane",NA,97.3301238969501,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"71",-77.0005835812605,38.8775342119583,1,"1","16","16.1","17","SEGID- 12328","12328","30040110",0.07218658,"Existing Bike Lane",NA,116.173660426618,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"72",-77.000583234778,38.8774433172452,2,"1","16","16.1","17","SEGID- 12328","12328","30040110",0.07218658,"Existing Bike Lane",NA,116.173660426618,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"73",-77.0005831194327,38.8774311559112,3,"1","16","16.1","17","SEGID- 12328","12328","30040110",0.07218658,"Existing Bike Lane",NA,116.173660426618,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"74",-77.0005818483407,38.8770166705941,4,"1","16","16.1","17","SEGID- 12328","12328","30040110",0.07218658,"Existing Bike Lane",NA,116.173660426618,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"75",-77.0005814901279,38.8769000388833,5,"1","16","16.1","17","SEGID- 12328","12328","30040110",0.07218658,"Existing Bike Lane",NA,116.173660426618,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"76",-77.0005806928085,38.8766390476084,6,"1","16","16.1","17","SEGID- 12328","12328","30040110",0.07218658,"Existing Bike Lane",NA,116.173660426618,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"77",-77.0005806927025,38.8766260755164,7,"1","16","16.1","17","SEGID- 12328","12328","30040110",0.07218658,"Existing Bike Lane",NA,116.173660426618,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"78",-77.0005830195005,38.8764876885045,8,"1","16","16.1","17","SEGID- 12328","12328","30040110",0.07218658,"Existing Bike Lane",NA,116.173660426618,NA,"1975 plan, ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"79",-76.9790002635213,38.9245167714468,1,"1","17","17.1","18","SEGID- 8867","8867","20180270",0.07376314,"Climbing Lane",NA,118.710513120697,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"80",-76.9789994319452,38.9245993775925,2,"1","17","17.1","18","SEGID- 8867","8867","20180270",0.07376314,"Climbing Lane",NA,118.710513120697,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"81",-76.9789991956781,38.9246184751884,3,"1","17","17.1","18","SEGID- 8867","8867","20180270",0.07376314,"Climbing Lane",NA,118.710513120697,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"82",-76.9789976858313,38.9250462800158,4,"1","17","17.1","18","SEGID- 8867","8867","20180270",0.07376314,"Climbing Lane",NA,118.710513120697,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"83",-76.9789976778593,38.9250733500137,5,"1","17","17.1","18","SEGID- 8867","8867","20180270",0.07376314,"Climbing Lane",NA,118.710513120697,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"84",-76.9789975565544,38.9254852553722,6,"1","17","17.1","18","SEGID- 8867","8867","20180270",0.07376314,"Climbing Lane",NA,118.710513120697,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"85",-76.9789975513812,38.9255028215923,7,"1","17","17.1","18","SEGID- 8867","8867","20180270",0.07376314,"Climbing Lane",NA,118.710513120697,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"86",-76.9789975268414,38.9255861485333,8,"1","17","17.1","18","SEGID- 8867","8867","20180270",0.07376314,"Climbing Lane",NA,118.710513120697,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2008",NA,2008
"87",-76.9789975268414,38.9255861485333,1,"1","18","18.1","19","SEGID- 1071","1071","20180280",0.07375672,"Climbing Lane",NA,118.700175729646,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"88",-76.978997500418,38.9256758713786,2,"1","18","18.1","19","SEGID- 1071","1071","20180280",0.07375672,"Climbing Lane",NA,118.700175729646,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"89",-76.9789974830412,38.9257348758593,3,"1","18","18.1","19","SEGID- 1071","1071","20180280",0.07375672,"Climbing Lane",NA,118.700175729646,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"90",-76.9789960681086,38.9262318644917,4,"1","18","18.1","19","SEGID- 1071","1071","20180280",0.07375672,"Climbing Lane",NA,118.700175729646,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"91",-76.9789956202787,38.9265776936997,5,"1","18","18.1","19","SEGID- 1071","1071","20180280",0.07375672,"Climbing Lane",NA,118.700175729646,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"92",-76.9789956193501,38.9265808466104,6,"1","18","18.1","19","SEGID- 1071","1071","20180280",0.07375672,"Climbing Lane",NA,118.700175729646,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"93",-76.9789952514062,38.9266554354058,7,"1","18","18.1","19","SEGID- 1071","1071","20180280",0.07375672,"Climbing Lane",NA,118.700175729646,NA,"ADC rec route","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"94",-77.01756694834,38.8921171603001,1,"1","19","19.1","20","SEGID- 9615","9615","16981040",0.0583592,"Cycle Track",NA,93.9197610141517,NA,"ADC rec route","2010",NA,NA,NA,NA,NA,NA,"2010",NA,2010
"95",-77.0185869012183,38.8924008112282,2,"1","19","19.1","20","SEGID- 9615","9615","16981040",0.0583592,"Cycle Track",NA,93.9197610141517,NA,"ADC rec route","2010",NA,NA,NA,NA,NA,NA,"2010",NA,2010
"96",-77.0185869012183,38.8924008112282,1,"1","20","20.1","21","SEGID- 713","713","16981045",0.07522968,"Cycle Track",NA,121.070999433545,NA,"ADC rec route, 97 strategic transp plan","2010",NA,NA,NA,NA,NA,NA,"2010",NA,2010
"97",-77.0199017230303,38.8927664516202,2,"1","20","20.1","21","SEGID- 713","713","16981045",0.07522968,"Cycle Track",NA,121.070999433545,NA,"ADC rec route, 97 strategic transp plan","2010",NA,NA,NA,NA,NA,NA,"2010",NA,2010
"98",-77.0005734841667,38.8973425592799,1,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"99",-77.0005738309618,38.8974617399402,2,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"100",-77.0005738310484,38.8974724598938,3,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"101",-77.0005746425283,38.8980334107105,4,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"102",-77.0005759921127,38.8981349439675,5,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"103",-77.0005805253713,38.8984773428151,6,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"104",-77.0005807683345,38.8985845873714,7,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"105",-77.0005813351789,38.8988259664385,8,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"106",-77.000581335419,38.8988553336992,9,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"107",-77.0005797220222,38.8989196534125,10,"1","21","21.1","22","SEGID- 3353","3353","20040060",0.10878582,"Existing Bike Lane",NA,175.074148038722,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"108",-77.0005797220222,38.8989196534125,1,"1","22","22.1","23","SEGID- 2701","2701","20040070",0.0891685,"Existing Bike Lane",NA,143.503076769729,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"109",-77.0005771866243,38.8990140610584,2,"1","22","22.1","23","SEGID- 2701","2701","20040070",0.0891685,"Existing Bike Lane",NA,143.503076769729,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"110",-77.0005766121486,38.8992514944504,3,"1","22","22.1","23","SEGID- 2701","2701","20040070",0.0891685,"Existing Bike Lane",NA,143.503076769729,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"111",-77.000575279407,38.8998093642401,4,"1","22","22.1","23","SEGID- 2701","2701","20040070",0.0891685,"Existing Bike Lane",NA,143.503076769729,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"112",-77.0005752334575,38.8998295249513,5,"1","22","22.1","23","SEGID- 2701","2701","20040070",0.0891685,"Existing Bike Lane",NA,143.503076769729,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
"113",-77.0005751759764,38.8998492622696,6,"1","22","22.1","23","SEGID- 2701","2701","20040070",0.0891685,"Existing Bike Lane",NA,143.503076769729,"In Bound","Sebastian planned lanes, 1975 plan","0",NA,NA,NA,NA,NA,NA,"2007",NA,2007
